Zone#,Period,InOut,Rte,Express or Local,OnsObs,OffsObs,Dir,OnStreet,Inter,CrossStreet
40826,XNT,O,128,L,0,1,N,MACADAM RD S,AT,S 150TH ST
40828,AM,O,128,L,3,1,N,53RD AVE S,NS,S 144TH ST
40828,MID,O,128,L,3,1,N,53RD AVE S,NS,S 144TH ST
40828,PM,O,128,L,1,0,N,53RD AVE S,NS,S 144TH ST
40828,XEV,O,128,L,1,0,N,53RD AVE S,NS,S 144TH ST
40828,XNT,O,128,L,0,0,N,53RD AVE S,NS,S 144TH ST
40830,AAM,I,154,L,0,0,N,EAST MARGINAL WAY S,NS,40TH AVE S
40830,AM,I,154,L,0,1,N,EAST MARGINAL WAY S,NS,40TH AVE S
40841,AAM,I,154,L,0,1,W,S 133RD ST,FS,44TH AVE S
40841,AM,I,154,L,0,0,W,S 133RD ST,FS,44TH AVE S
40844,AAM,I,154,L,0,0,N,EAST MARGINAL WAY S,NS,S 128TH ST
40844,AM,I,154,L,0,0,N,EAST MARGINAL WAY S,NS,S 128TH ST
40846,AAM,I,154,L,0,2,N,EAST MARGINAL WAY S,FS,S 124TH ST
40846,AM,I,154,L,0,12,N,EAST MARGINAL WAY S,FS,S 124TH ST
40847,AAM,I,154,L,0,0,N,EAST MARGINAL WAY S,NS,S 120TH PL
40847,AM,I,154,L,1,3,N,EAST MARGINAL WAY S,NS,S 120TH PL
40847,PM,O,601,E,23,1,N,EAST MARGINAL WAY S,NS,S 120TH PL
40860,AM,O,12,L,0,1,N,13TH AVE,FS,E PIKE ST
40865,AAM,I,154,L,0,0,N,EAST MARGINAL WAY S,FS,S 116TH ST
40865,AM,I,154,L,0,0,N,EAST MARGINAL WAY S,FS,S 116TH ST
40869,AAM,I,60,L,1,0,N,CARLETON AVE S,FS,S WILLOW ST
40869,AAM,I,124,L,4,0,N,CARLETON AVE S,FS,S WILLOW ST
40869,AM,I,60,L,7,3,N,CARLETON AVE S,FS,S WILLOW ST
40869,AM,I,124,L,13,5,N,CARLETON AVE S,FS,S WILLOW ST
40869,MID,I,60,L,11,3,N,CARLETON AVE S,FS,S WILLOW ST
40869,MID,I,124,L,14,4,N,CARLETON AVE S,FS,S WILLOW ST
40869,PM,I,60,L,6,3,N,CARLETON AVE S,FS,S WILLOW ST
40869,PM,I,124,L,5,2,N,CARLETON AVE S,FS,S WILLOW ST
40869,XEV,I,60,L,2,2,N,CARLETON AVE S,FS,S WILLOW ST
40869,XEV,I,124,L,2,1,N,CARLETON AVE S,FS,S WILLOW ST
40869,XNT,I,60,L,0,0,N,CARLETON AVE S,FS,S WILLOW ST
40869,XNT,I,124,L,1,1,N,CARLETON AVE S,FS,S WILLOW ST
40870,AM,I,12,L,5,0,S,15TH AVE,NS,E MADISON ST
40870,AM,O,12,L,0,3,S,15TH AVE,NS,E MADISON ST
40872,AAM,I,60,L,0,0,N,CARLETON AVE S,FS,S WARSAW ST
40872,AAM,I,124,L,0,0,N,CARLETON AVE S,FS,S WARSAW ST
40872,AM,I,60,L,5,3,N,CARLETON AVE S,FS,S WARSAW ST
40872,AM,I,124,L,10,3,N,CARLETON AVE S,FS,S WARSAW ST
40872,MID,I,60,L,4,4,N,CARLETON AVE S,FS,S WARSAW ST
40872,MID,I,124,L,7,2,N,CARLETON AVE S,FS,S WARSAW ST
40872,PM,I,60,L,2,1,N,CARLETON AVE S,FS,S WARSAW ST
40872,PM,I,124,L,2,1,N,CARLETON AVE S,FS,S WARSAW ST
40872,XEV,I,60,L,1,1,N,CARLETON AVE S,FS,S WARSAW ST
40872,XEV,I,124,L,1,0,N,CARLETON AVE S,FS,S WARSAW ST
40872,XNT,I,60,L,0,0,N,CARLETON AVE S,FS,S WARSAW ST
40872,XNT,I,124,L,1,0,N,CARLETON AVE S,FS,S WARSAW ST
40876,AAM,I,60,L,0,0,E,S BAILEY ST,FS,CARLETON AVE S
40876,AAM,I,124,L,1,1,E,S BAILEY ST,FS,CARLETON AVE S
40876,AM,I,60,L,1,2,E,S BAILEY ST,FS,CARLETON AVE S
40876,AM,I,124,L,1,4,E,S BAILEY ST,FS,CARLETON AVE S
40876,MID,I,60,L,8,3,E,S BAILEY ST,FS,CARLETON AVE S
40876,MID,I,124,L,6,5,E,S BAILEY ST,FS,CARLETON AVE S
40876,PM,I,60,L,4,1,E,S BAILEY ST,FS,CARLETON AVE S
40876,PM,I,124,L,3,5,E,S BAILEY ST,FS,CARLETON AVE S
40876,XEV,I,60,L,1,1,E,S BAILEY ST,FS,CARLETON AVE S
40876,XEV,I,124,L,1,2,E,S BAILEY ST,FS,CARLETON AVE S
40876,XNT,I,60,L,0,0,E,S BAILEY ST,FS,CARLETON AVE S
40876,XNT,I,124,L,1,2,E,S BAILEY ST,FS,CARLETON AVE S
40880,AAM,I,106,L,4,2,N,13TH AVE S,FS,S BAILEY ST
40880,AM,I,106,L,16,19,N,13TH AVE S,FS,S BAILEY ST
40880,MID,I,106,L,20,19,N,13TH AVE S,FS,S BAILEY ST
40880,PM,I,106,L,11,6,N,13TH AVE S,FS,S BAILEY ST
40880,XEV,I,106,L,4,3,N,13TH AVE S,FS,S BAILEY ST
40880,XNT,I,106,L,1,3,N,13TH AVE S,FS,S BAILEY ST
40881,AAM,I,106,L,0,0,N,AIRPT WAY S,FS,S VALE ST
40881,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S VALE ST
40881,AM,I,106,L,7,1,N,AIRPT WAY S,FS,S VALE ST
40881,AM,I,124,L,5,2,N,AIRPT WAY S,FS,S VALE ST
40881,MID,I,106,L,10,1,N,AIRPT WAY S,FS,S VALE ST
40881,MID,I,124,L,8,4,N,AIRPT WAY S,FS,S VALE ST
40881,PM,I,106,L,6,0,N,AIRPT WAY S,FS,S VALE ST
40881,PM,I,124,L,9,3,N,AIRPT WAY S,FS,S VALE ST
40881,XEV,I,106,L,3,0,N,AIRPT WAY S,FS,S VALE ST
40881,XEV,I,124,L,2,1,N,AIRPT WAY S,FS,S VALE ST
40881,XNT,I,106,L,3,0,N,AIRPT WAY S,FS,S VALE ST
40881,XNT,I,124,L,2,2,N,AIRPT WAY S,FS,S VALE ST
40882,AAM,I,106,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,AM,I,106,L,0,2,N,AIRPT WAY S,FS,S DORIS ST
40882,AM,I,124,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,MID,I,106,L,1,1,N,AIRPT WAY S,FS,S DORIS ST
40882,MID,I,124,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,PM,I,106,L,1,0,N,AIRPT WAY S,FS,S DORIS ST
40882,PM,I,124,L,2,0,N,AIRPT WAY S,FS,S DORIS ST
40882,XEV,I,106,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,XEV,I,124,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,XNT,I,106,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40882,XNT,I,124,L,0,0,N,AIRPT WAY S,FS,S DORIS ST
40885,AAM,I,106,L,2,2,N,AIRPT WAY S,FS,CORSON AVE S
40885,AAM,I,124,L,0,1,N,AIRPT WAY S,FS,CORSON AVE S
40885,AM,I,106,L,17,4,N,AIRPT WAY S,FS,CORSON AVE S
40885,AM,I,124,L,10,6,N,AIRPT WAY S,FS,CORSON AVE S
40885,MID,I,106,L,23,3,N,AIRPT WAY S,FS,CORSON AVE S
40885,MID,I,124,L,9,2,N,AIRPT WAY S,FS,CORSON AVE S
40885,PM,I,106,L,11,1,N,AIRPT WAY S,FS,CORSON AVE S
40885,PM,I,124,L,11,4,N,AIRPT WAY S,FS,CORSON AVE S
40885,XEV,I,106,L,5,1,N,AIRPT WAY S,FS,CORSON AVE S
40885,XEV,I,124,L,2,0,N,AIRPT WAY S,FS,CORSON AVE S
40885,XNT,I,106,L,2,1,N,AIRPT WAY S,FS,CORSON AVE S
40885,XNT,I,124,L,2,2,N,AIRPT WAY S,FS,CORSON AVE S
40888,AAM,I,106,L,0,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40888,AM,I,106,L,0,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40888,MID,I,106,L,0,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40888,PM,I,106,L,1,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40888,XEV,I,106,L,0,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40888,XNT,I,106,L,0,0,N,AIRPT WAY S,NS,S EDMUNDS ST
40890,AAM,I,106,L,1,1,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,AM,I,106,L,2,1,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,AM,I,124,L,1,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,MID,I,106,L,2,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,MID,I,124,L,0,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,PM,I,106,L,1,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,PM,I,124,L,2,1,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,XEV,I,106,L,1,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,XEV,I,124,L,1,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,XNT,I,106,L,0,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40890,XNT,I,124,L,0,0,N,AIRPT WAY S,FS,S EDMUNDS ST
40892,AAM,I,106,L,0,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,AM,I,106,L,4,4,N,AIRPT WAY S,FS,S ALASKA ST
40892,AM,I,124,L,2,1,N,AIRPT WAY S,FS,S ALASKA ST
40892,MID,I,106,L,6,1,N,AIRPT WAY S,FS,S ALASKA ST
40892,MID,I,124,L,2,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,PM,I,106,L,2,2,N,AIRPT WAY S,FS,S ALASKA ST
40892,PM,I,124,L,3,1,N,AIRPT WAY S,FS,S ALASKA ST
40892,XEV,I,106,L,2,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,XEV,I,124,L,1,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,XNT,I,106,L,4,0,N,AIRPT WAY S,FS,S ALASKA ST
40892,XNT,I,124,L,1,0,N,AIRPT WAY S,FS,S ALASKA ST
40894,AAM,I,124,L,0,0,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40894,AM,I,124,L,2,1,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40894,MID,I,124,L,1,0,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40894,PM,I,124,L,1,0,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40894,XEV,I,124,L,1,0,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40894,XNT,I,124,L,1,0,N,AIRPT WAY S,NM,S INDUSTRIAL WAY
40896,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S ADAMS ST
40896,AM,I,124,L,26,5,N,AIRPT WAY S,FS,S ADAMS ST
40896,MID,I,124,L,10,4,N,AIRPT WAY S,FS,S ADAMS ST
40896,PM,I,124,L,3,0,N,AIRPT WAY S,FS,S ADAMS ST
40896,XEV,I,124,L,0,0,N,AIRPT WAY S,FS,S ADAMS ST
40896,XNT,I,124,L,0,0,N,AIRPT WAY S,FS,S ADAMS ST
40898,AAM,I,124,L,2,1,N,AIRPT WAY S,FS,S ANDOVER ST
40898,AM,I,124,L,2,0,N,AIRPT WAY S,FS,S ANDOVER ST
40898,MID,I,124,L,12,3,N,AIRPT WAY S,FS,S ANDOVER ST
40898,PM,I,124,L,6,1,N,AIRPT WAY S,FS,S ANDOVER ST
40898,XEV,I,124,L,1,1,N,AIRPT WAY S,FS,S ANDOVER ST
40898,XNT,I,124,L,1,1,N,AIRPT WAY S,FS,S ANDOVER ST
40900,AAM,I,124,L,0,0,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40900,AM,I,124,L,1,1,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40900,MID,I,124,L,1,0,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40900,PM,I,124,L,3,0,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40900,XEV,I,124,L,0,0,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40900,XNT,I,124,L,0,0,N,AIRPT WAY S,FS,S CHARLESTOWN ST
40999,AAM,I,124,L,0,2,N,AIRPT WAY S,NS,S SPOKANE ST
40999,AM,I,124,L,0,0,N,AIRPT WAY S,NS,S SPOKANE ST
40999,MID,I,124,L,1,3,N,AIRPT WAY S,NS,S SPOKANE ST
40999,PM,I,124,L,0,4,N,AIRPT WAY S,NS,S SPOKANE ST
40999,XEV,I,124,L,0,2,N,AIRPT WAY S,NS,S SPOKANE ST
40999,XNT,I,124,L,0,1,N,AIRPT WAY S,NS,S SPOKANE ST
41000,AAM,O,124,L,1,0,S,AIRPT WAY S,FS,S BRADFORD ST
41000,AM,O,124,L,1,4,S,AIRPT WAY S,FS,S BRADFORD ST
41000,MID,O,124,L,2,5,S,AIRPT WAY S,FS,S BRADFORD ST
41000,PM,O,124,L,0,6,S,AIRPT WAY S,FS,S BRADFORD ST
41000,XEV,O,124,L,0,4,S,AIRPT WAY S,FS,S BRADFORD ST
41000,XNT,O,124,L,0,3,S,AIRPT WAY S,FS,S BRADFORD ST
41010,AAM,O,124,L,0,1,S,AIRPT WAY S,FM,S DAKOTA ST
41010,AM,O,124,L,4,22,S,AIRPT WAY S,FM,S DAKOTA ST
41010,MID,O,124,L,3,8,S,AIRPT WAY S,FM,S DAKOTA ST
41010,PM,O,124,L,0,1,S,AIRPT WAY S,FM,S DAKOTA ST
41010,XEV,O,124,L,0,1,S,AIRPT WAY S,FM,S DAKOTA ST
41010,XNT,O,124,L,0,1,S,AIRPT WAY S,FM,S DAKOTA ST
41020,AAM,O,106,L,0,2,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,AAM,O,124,L,0,0,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,AM,O,106,L,1,5,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,AM,O,124,L,1,1,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,MID,O,106,L,1,6,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,MID,O,124,L,1,1,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,PM,O,106,L,2,9,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,PM,O,124,L,1,2,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,XEV,O,106,L,1,2,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,XEV,O,124,L,0,0,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,XNT,O,106,L,2,1,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41020,XNT,O,124,L,0,2,S,AIRPT WAY S,FS,S INDUSTRIAL WAY
41030,AAM,O,106,L,0,1,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,AAM,O,124,L,0,0,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,AM,O,106,L,0,3,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,AM,O,124,L,0,0,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,MID,O,106,L,0,3,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,MID,O,124,L,0,1,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,PM,O,106,L,0,3,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,PM,O,124,L,0,2,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,XEV,O,106,L,0,1,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,XEV,O,124,L,1,0,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,XNT,O,106,L,0,1,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41030,XNT,O,124,L,0,1,S,AIRPT WAY S,FS,S SNOQUALMIE ST
41040,AAM,O,106,L,0,0,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,AAM,O,124,L,0,0,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,AM,O,106,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,AM,O,124,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,MID,O,106,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,MID,O,124,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,PM,O,106,L,0,2,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,PM,O,124,L,0,0,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,XEV,O,106,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,XEV,O,124,L,0,0,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,XNT,O,106,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41040,XNT,O,124,L,0,1,S,AIRPT WAY S,FS,S EDMUNDS ST
41050,AAM,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41050,AM,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41050,MID,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41050,PM,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41050,XEV,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41050,XNT,O,106,L,0,0,S,AIRPT WAY S,NS,SUMMERVILLE PL S
41060,AAM,O,106,L,0,0,S,AIRPT WAY S,FS,S LUCILE ST
41060,AAM,O,124,L,0,1,S,AIRPT WAY S,FS,S LUCILE ST
41060,AM,O,106,L,2,17,S,AIRPT WAY S,FS,S LUCILE ST
41060,AM,O,124,L,2,12,S,AIRPT WAY S,FS,S LUCILE ST
41060,MID,O,106,L,16,14,S,AIRPT WAY S,FS,S LUCILE ST
41060,MID,O,124,L,3,6,S,AIRPT WAY S,FS,S LUCILE ST
41060,PM,O,106,L,13,20,S,AIRPT WAY S,FS,S LUCILE ST
41060,PM,O,124,L,2,5,S,AIRPT WAY S,FS,S LUCILE ST
41060,XEV,O,106,L,1,12,S,AIRPT WAY S,FS,S LUCILE ST
41060,XEV,O,124,L,1,6,S,AIRPT WAY S,FS,S LUCILE ST
41060,XNT,O,106,L,1,3,S,AIRPT WAY S,FS,S LUCILE ST
41060,XNT,O,124,L,1,4,S,AIRPT WAY S,FS,S LUCILE ST
41080,AAM,O,106,L,0,0,S,AIRPT WAY S,FS,S DORIS ST
41080,AAM,O,124,L,0,0,S,AIRPT WAY S,FS,S DORIS ST
41080,AM,O,106,L,1,5,S,AIRPT WAY S,FS,S DORIS ST
41080,AM,O,124,L,0,5,S,AIRPT WAY S,FS,S DORIS ST
41080,MID,O,106,L,2,9,S,AIRPT WAY S,FS,S DORIS ST
41080,MID,O,124,L,0,3,S,AIRPT WAY S,FS,S DORIS ST
41080,PM,O,106,L,6,10,S,AIRPT WAY S,FS,S DORIS ST
41080,PM,O,124,L,2,2,S,AIRPT WAY S,FS,S DORIS ST
41080,XEV,O,106,L,2,6,S,AIRPT WAY S,FS,S DORIS ST
41080,XEV,O,124,L,2,4,S,AIRPT WAY S,FS,S DORIS ST
41080,XNT,O,106,L,2,2,S,AIRPT WAY S,FS,S DORIS ST
41080,XNT,O,124,L,0,4,S,AIRPT WAY S,FS,S DORIS ST
41119,AAM,I,128,L,0,0,N,42ND AVE S,NS,S 144TH ST
41119,AM,I,128,L,3,10,N,42ND AVE S,NS,S 144TH ST
41119,MID,I,128,L,10,10,N,42ND AVE S,NS,S 144TH ST
41119,PM,I,128,L,12,8,N,42ND AVE S,NS,S 144TH ST
41119,XEV,I,128,L,3,3,N,42ND AVE S,NS,S 144TH ST
41119,XNT,I,128,L,1,1,N,42ND AVE S,NS,S 144TH ST
41121,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 128TH ST
41121,AM,I,128,L,4,0,S,MILITARY RD S,FS,S 128TH ST
41121,MID,I,128,L,5,4,S,MILITARY RD S,FS,S 128TH ST
41121,PM,I,128,L,3,2,S,MILITARY RD S,FS,S 128TH ST
41121,XEV,I,128,L,2,1,S,MILITARY RD S,FS,S 128TH ST
41121,XNT,I,128,L,1,0,S,MILITARY RD S,FS,S 128TH ST
41122,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 130TH PL
41122,AM,I,128,L,1,0,S,MILITARY RD S,FS,S 130TH PL
41122,MID,I,128,L,4,1,S,MILITARY RD S,FS,S 130TH PL
41122,PM,I,128,L,3,1,S,MILITARY RD S,FS,S 130TH PL
41122,XEV,I,128,L,1,0,S,MILITARY RD S,FS,S 130TH PL
41122,XNT,I,128,L,0,0,S,MILITARY RD S,FS,S 130TH PL
41123,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 133RD ST
41123,AM,I,128,L,4,1,S,MILITARY RD S,FS,S 133RD ST
41123,MID,I,128,L,5,2,S,MILITARY RD S,FS,S 133RD ST
41123,PM,I,128,L,2,1,S,MILITARY RD S,FS,S 133RD ST
41123,XEV,I,128,L,1,2,S,MILITARY RD S,FS,S 133RD ST
41123,XNT,I,128,L,0,1,S,MILITARY RD S,FS,S 133RD ST
41124,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 135TH ST
41124,AM,I,128,L,2,1,S,MILITARY RD S,FS,S 135TH ST
41124,MID,I,128,L,2,1,S,MILITARY RD S,FS,S 135TH ST
41124,PM,I,128,L,2,2,S,MILITARY RD S,FS,S 135TH ST
41124,XEV,I,128,L,0,0,S,MILITARY RD S,FS,S 135TH ST
41124,XNT,I,128,L,0,0,S,MILITARY RD S,FS,S 135TH ST
41125,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 138TH ST
41125,AM,I,128,L,2,0,S,MILITARY RD S,FS,S 138TH ST
41125,MID,I,128,L,3,2,S,MILITARY RD S,FS,S 138TH ST
41125,PM,I,128,L,1,1,S,MILITARY RD S,FS,S 138TH ST
41125,XEV,I,128,L,1,1,S,MILITARY RD S,FS,S 138TH ST
41125,XNT,I,128,L,0,0,S,MILITARY RD S,FS,S 138TH ST
41126,AAM,I,128,L,0,0,S,MILITARY RD S,FS,S 140TH ST
41126,AM,I,128,L,1,0,S,MILITARY RD S,FS,S 140TH ST
41126,MID,I,128,L,2,3,S,MILITARY RD S,FS,S 140TH ST
41126,PM,I,128,L,1,1,S,MILITARY RD S,FS,S 140TH ST
41126,XEV,I,128,L,2,0,S,MILITARY RD S,FS,S 140TH ST
41126,XNT,I,128,L,0,0,S,MILITARY RD S,FS,S 140TH ST
41128,AAM,I,128,L,0,0,E,S 144TH ST,NM,PACIFIC HWY S
41128,AM,I,128,L,5,5,E,S 144TH ST,NM,PACIFIC HWY S
41128,MID,I,128,L,13,29,E,S 144TH ST,NM,PACIFIC HWY S
41128,PM,I,128,L,5,15,E,S 144TH ST,NM,PACIFIC HWY S
41128,XEV,I,128,L,3,8,E,S 144TH ST,NM,PACIFIC HWY S
41128,XNT,I,128,L,1,2,E,S 144TH ST,NM,PACIFIC HWY S
41131,AM,O,128,L,12,2,W,S 144TH ST,FS,37TH AVE S
41131,MID,O,128,L,38,23,W,S 144TH ST,FS,37TH AVE S
41131,PM,O,128,L,17,20,W,S 144TH ST,FS,37TH AVE S
41131,XEV,O,128,L,14,10,W,S 144TH ST,FS,37TH AVE S
41131,XNT,O,128,L,7,6,W,S 144TH ST,FS,37TH AVE S
41134,AM,O,128,L,0,0,N,MILITARY RD S,FS,S 140TH ST
41134,MID,O,128,L,4,3,N,MILITARY RD S,FS,S 140TH ST
41134,PM,O,128,L,0,3,N,MILITARY RD S,FS,S 140TH ST
41134,XEV,O,128,L,1,1,N,MILITARY RD S,FS,S 140TH ST
41134,XNT,O,128,L,0,0,N,MILITARY RD S,FS,S 140TH ST
41135,AM,O,128,L,1,0,N,MILITARY RD S,FS,S 138TH ST
41135,MID,O,128,L,2,3,N,MILITARY RD S,FS,S 138TH ST
41135,PM,O,128,L,0,3,N,MILITARY RD S,FS,S 138TH ST
41135,XEV,O,128,L,0,1,N,MILITARY RD S,FS,S 138TH ST
41135,XNT,O,128,L,0,1,N,MILITARY RD S,FS,S 138TH ST
41136,AM,O,128,L,1,1,N,MILITARY RD S,FS,S 135TH ST
41136,MID,O,128,L,2,2,N,MILITARY RD S,FS,S 135TH ST
41136,PM,O,128,L,1,3,N,MILITARY RD S,FS,S 135TH ST
41136,XEV,O,128,L,1,2,N,MILITARY RD S,FS,S 135TH ST
41136,XNT,O,128,L,0,0,N,MILITARY RD S,FS,S 135TH ST
41137,AM,O,128,L,1,2,N,MILITARY RD S,NS,S 133RD ST
41137,MID,O,128,L,1,3,N,MILITARY RD S,NS,S 133RD ST
41137,PM,O,128,L,1,4,N,MILITARY RD S,NS,S 133RD ST
41137,XEV,O,128,L,0,1,N,MILITARY RD S,NS,S 133RD ST
41137,XNT,O,128,L,1,1,N,MILITARY RD S,NS,S 133RD ST
41138,AM,O,128,L,0,4,N,MILITARY RD S,FS,S 130TH PL
41138,MID,O,128,L,1,7,N,MILITARY RD S,FS,S 130TH PL
41138,PM,O,128,L,1,5,N,MILITARY RD S,FS,S 130TH PL
41138,XEV,O,128,L,1,1,N,MILITARY RD S,FS,S 130TH PL
41138,XNT,O,128,L,0,0,N,MILITARY RD S,FS,S 130TH PL
41222,AM,I,601,E,16,28,S,EAST MARGINAL WAY S,FS,S 120TH PL
41222,MID,O,154,L,1,0,S,EAST MARGINAL WAY S,FS,S 120TH PL
41222,PM,O,154,L,1,0,S,EAST MARGINAL WAY S,FS,S 120TH PL
41224,MID,O,154,L,2,0,S,EAST MARGINAL WAY S,FS,S 124TH ST
41224,PM,O,154,L,7,0,S,EAST MARGINAL WAY S,FS,S 124TH ST
41226,MID,O,154,L,0,0,S,EAST MARGINAL WAY S,NS,S 128TH ST
41226,PM,O,154,L,0,0,S,EAST MARGINAL WAY S,NS,S 128TH ST
41229,MID,O,154,L,0,0,E,S 133RD ST,NS,44TH AVE S
41229,PM,O,154,L,0,0,E,S 133RD ST,NS,44TH AVE S
41230,MID,O,154,L,0,0,S,EAST MARGINAL WAY S,FS,40TH AVE S
41230,PM,O,154,L,0,0,S,EAST MARGINAL WAY S,FS,40TH AVE S
41237,AAM,I,128,L,0,0,E,S 144TH ST,NS,51ST AVE S
41237,AM,I,128,L,0,0,E,S 144TH ST,NS,51ST AVE S
41237,MID,I,128,L,1,1,E,S 144TH ST,NS,51ST AVE S
41237,PM,I,128,L,1,2,E,S 144TH ST,NS,51ST AVE S
41237,XEV,I,128,L,0,2,E,S 144TH ST,NS,51ST AVE S
41237,XNT,I,128,L,0,1,E,S 144TH ST,NS,51ST AVE S
41247,AAM,I,128,L,0,0,E,S 144TH ST,AT,53RD AVE S
41247,AM,I,128,L,0,1,E,S 144TH ST,AT,53RD AVE S
41247,MID,I,128,L,1,4,E,S 144TH ST,AT,53RD AVE S
41247,PM,I,128,L,1,4,E,S 144TH ST,AT,53RD AVE S
41247,XEV,I,128,L,0,2,E,S 144TH ST,AT,53RD AVE S
41247,XNT,I,128,L,0,1,E,S 144TH ST,AT,53RD AVE S
41248,AAM,I,128,L,0,0,S,MACADAM RD S,OP,S 150TH ST
41248,AM,I,128,L,1,0,S,MACADAM RD S,OP,S 150TH ST
41248,MID,I,128,L,1,1,S,MACADAM RD S,OP,S 150TH ST
41248,PM,I,128,L,1,7,S,MACADAM RD S,OP,S 150TH ST
