Route,Part,Express/ Local,Inbound / Outbound,KeyBl,StTime,EndTime,Start of Route,End of Route,Load Factor,Average Load,Riders Per Revenue Hour,Revenue Miles,Revenue Hours,Seats on Bus,Bus Type,Day,Peak or Off Peak,1-Factor Fully Allocated Cost,Redundancy,,,,,,,OBJECTID ,District,Count_Stops,,,,,,,,,
,,,,,,,,,,,,# of Miles a bus is running in service,# of Hours a bus is running in service,,See Fleet Tab,,,,,,,,,,,1,Adams,33,Route #,Redundancy,,,,,,,
248,,,I,224805, 2:01 PM, 2:34 PM,AVONAVON,KTC BAY1,0.17,5,15,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224801, 2:31 PM, 3:04 PM,AVONAVON,KTC BAY1,0.2,6,18,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224807, 3:01 PM, 3:34 PM,AVONAVON,KTC BAY1,0.27,8,24,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224806, 3:31 PM, 4:04 PM,AVONAVON,KTC BAY1,0.27,8,18,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224801, 4:01 PM, 4:34 PM,AVONAVON,KTC BAY1,0.33,10,24,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224803, 4:31 PM, 5:04 PM,AVONAVON,KTC BAY1,0.2,6,15,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224806, 5:01 PM, 5:34 PM,AVONAVON,KTC BAY1,0.23,7,18,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224804, 5:31 PM, 6:04 PM,AVONAVON,KTC BAY1,0.2,6,18,8.592613,0.55,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224803, 6:06 PM, 6:34 PM,AVONAVON,KTC BAY1,0.27,8,21,8.592613,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224802, 6:36 PM, 7:04 PM,AVONAVON,KTC BAY1,0.27,8,24,8.592613,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224804, 7:06 PM, 7:34 PM,AVONAVON,KTC BAY1,0.27,8,24,8.592613,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224803, 7:36 PM, 8:04 PM,AVONAVON,KTC BAY1,0.23,7,19,8.592613,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224802, 8:07 PM, 8:34 PM,AVONAVON,KTC BAY1,0.17,5,13,8.592613,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224804, 8:37 PM, 9:04 PM,AVONAVON,KTC BAY1,0.17,5,13,8.592613,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224803, 9:07 PM, 9:34 PM,AVONAVON,KTC BAY1,0.17,5,13,8.592613,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,I,224804,10:07 PM,10:34 PM,AVONAVON,KTC BAY1,0.17,5,13,8.592613,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224801, 6:50 AM, 7:17 AM,KTC BAY1,AVONAVON,0.17,5,13,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 7:20 AM, 7:47 AM,KTC BAY1,AVONAVON,0.13,4,9,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802, 7:50 AM, 8:17 AM,KTC BAY1,AVONAVON,0.13,4,18,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224801, 8:20 AM, 8:47 AM,KTC BAY1,AVONAVON,0.17,5,13,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 8:50 AM, 9:17 AM,KTC BAY1,AVONAVON,0.17,5,16,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802, 9:20 AM, 9:49 AM,KTC BAY1,AVONAVON,0.2,6,21,8.479546,0.48,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804, 9:50 AM,10:19 AM,KTC BAY1,AVONAVON,0.27,8,23,8.479546,0.48,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803,10:20 AM,10:49 AM,KTC BAY1,AVONAVON,0.13,4,14,8.479546,0.48,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802,10:50 AM,11:20 AM,KTC BAY1,AVONAVON,0.23,7,20,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804,11:20 AM,11:50 AM,KTC BAY1,AVONAVON,0.2,6,20,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224805,11:50 AM,12:20 PM,KTC BAY1,AVONAVON,0.27,8,24,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802,12:20 PM,12:50 PM,KTC BAY1,AVONAVON,0.17,5,18,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224807,12:50 PM, 1:20 PM,KTC BAY1,AVONAVON,0.17,5,16,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224805, 1:20 PM, 1:50 PM,KTC BAY1,AVONAVON,0.23,7,22,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224801, 1:50 PM, 2:20 PM,KTC BAY1,AVONAVON,0.27,8,22,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224807, 2:20 PM, 2:50 PM,KTC BAY1,AVONAVON,0.27,8,30,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224806, 2:50 PM, 3:21 PM,KTC BAY1,AVONAVON,0.33,10,29,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224801, 3:20 PM, 3:51 PM,KTC BAY1,AVONAVON,0.23,7,21,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 3:50 PM, 4:21 PM,KTC BAY1,AVONAVON,0.3,9,21,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224806, 4:20 PM, 4:51 PM,KTC BAY1,AVONAVON,0.23,7,19,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804, 4:50 PM, 5:21 PM,KTC BAY1,AVONAVON,0.23,7,23,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 5:20 PM, 5:51 PM,KTC BAY1,AVONAVON,0.27,8,27,8.479546,0.52,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802, 5:50 PM, 6:20 PM,KTC BAY1,AVONAVON,0.17,5,20,8.479546,0.5,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804, 6:20 PM, 6:48 PM,KTC BAY1,AVONAVON,0.27,8,28,8.479546,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 6:50 PM, 7:18 PM,KTC BAY1,AVONAVON,0.27,8,26,8.479546,0.47,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802, 7:20 PM, 7:47 PM,KTC BAY1,AVONAVON,0.2,6,18,8.479546,0.45,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804, 7:50 PM, 8:16 PM,KTC BAY1,AVONAVON,0.2,6,23,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 8:20 PM, 8:46 PM,KTC BAY1,AVONAVON,0.17,5,16,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224802, 8:50 PM, 9:16 PM,KTC BAY1,AVONAVON,0.23,7,32,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804, 9:20 PM, 9:46 PM,KTC BAY1,AVONAVON,0.17,5,16,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224803, 9:50 PM,10:16 PM,KTC BAY1,AVONAVON,0.13,4,23,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
248,,,O,224804,10:50 PM,11:16 PM,KTC BAY1,AVONAVON,0.17,5,18,8.479546,0.43,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901, 7:06 AM, 7:56 AM,OTCBAY3,SBLU LAY,0.27,8,12,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903, 7:51 AM, 8:41 AM,OTCBAY3,SBLU LAY,0.3,9,14,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902, 8:36 AM, 9:26 AM,OTCBAY3,SBLU LAY,0.2,6,10,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901, 9:21 AM,10:11 AM,OTCBAY3,SBLU LAY,0.1,3,7,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903,10:06 AM,10:56 AM,OTCBAY3,SBLU LAY,0.13,4,8,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902,10:49 AM,11:42 AM,OTCBAY3,SBLU LAY,0.2,6,10,16.4947,0.88,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901,11:32 AM,12:27 PM,OTCBAY3,SBLU LAY,0.2,6,11,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903,12:17 PM, 1:12 PM,OTCBAY3,SBLU LAY,0.27,8,14,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902, 1:02 PM, 1:57 PM,OTCBAY3,SBLU LAY,0.23,7,13,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901, 1:47 PM, 2:42 PM,OTCBAY3,SBLU LAY,0.17,5,9,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903, 2:32 PM, 3:27 PM,OTCBAY3,SBLU LAY,0.17,5,10,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902, 3:17 PM, 4:12 PM,OTCBAY3,SBLU LAY,0.17,5,10,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901, 4:02 PM, 4:57 PM,OTCBAY3,SBLU LAY,0.17,5,8,16.4947,0.92,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903, 4:49 PM, 5:41 PM,OTCBAY3,SBLU LAY,0.13,4,9,16.4947,0.87,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902, 5:36 PM, 6:26 PM,OTCBAY3,SBLU LAY,0.1,3,7,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224901, 6:21 PM, 7:11 PM,OTCBAY3,SBLU LAY,0.13,4,7,16.4947,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224903, 7:06 PM, 7:55 PM,OTCBAY3,SBELP&R1,0.1,3,7,16.45757,0.82,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,I,224902, 7:51 PM, 8:40 PM,OTCBAY3,SBELP&R1,0.1,3,7,16.45757,0.82,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902, 7:26 AM, 8:16 AM,SBLU LAY,OTCBAY3,0.13,4,7,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901, 8:11 AM, 9:01 AM,SBLU LAY,OTCBAY3,0.23,7,11,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224903, 8:56 AM, 9:46 AM,SBLU LAY,OTCBAY3,0.07,2,5,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902, 9:41 AM,10:31 AM,SBLU LAY,OTCBAY3,0.23,7,12,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901,10:26 AM,11:17 AM,SBLU LAY,OTCBAY3,0.13,4,7,16.41288,0.85,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224903,11:10 AM,12:04 PM,SBLU LAY,OTCBAY3,0.2,6,10,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902,11:55 AM,12:49 PM,SBLU LAY,OTCBAY3,0.13,4,7,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901,12:40 PM, 1:34 PM,SBLU LAY,OTCBAY3,0.2,6,11,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224903, 1:25 PM, 2:19 PM,SBLU LAY,OTCBAY3,0.17,5,8,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902, 2:10 PM, 3:04 PM,SBLU LAY,OTCBAY3,0.13,4,10,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901, 2:55 PM, 3:49 PM,SBLU LAY,OTCBAY3,0.2,6,9,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224903, 3:40 PM, 4:34 PM,SBLU LAY,OTCBAY3,0.17,5,9,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902, 4:25 PM, 5:19 PM,SBLU LAY,OTCBAY3,0.17,5,11,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901, 5:10 PM, 6:04 PM,SBLU LAY,OTCBAY3,0.17,5,9,16.41288,0.9,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224903, 5:55 PM, 6:46 PM,SBLU LAY,OTCBAY3,0.27,8,14,16.41288,0.85,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224902, 6:41 PM, 7:31 PM,SBLU LAY,OTCBAY3,0.2,6,11,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
249,,,O,224901, 7:26 PM, 8:16 PM,SBLU LAY,OTCBAY3,0.1,3,7,16.41288,0.83,30,11,SU,O,130.61,,,,,,,,,,,,,,,,,,,
255,,,I,225501, 5:24 AM, 6:20 AM,BKYDLAY,ID  S/B ,0.2,11,15,20.52007,0.93,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503, 6:24 AM, 7:20 AM,BKYDLAY,ID  S/B ,0.21,12,20,20.52007,0.93,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225502, 7:24 AM, 8:20 AM,BKYDLAY,ID  S/B ,0.39,22,36,20.52007,0.93,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225501, 8:22 AM, 9:21 AM,BKYDLAY,ID  S/B ,0.34,19,28,20.52007,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504, 8:52 AM, 9:52 AM,BKYDLAY,ID  S/B ,0.41,23,35,20.52007,1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503, 9:22 AM,10:25 AM,BKYDLAY,ID  S/B ,0.48,27,36,20.52007,1.05,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225502, 9:52 AM,10:55 AM,BKYDLAY,ID  S/B ,0.45,25,38,20.52007,1.05,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225505,10:21 AM,11:25 AM,BKYDLAY,ID  S/B ,0.5,28,40,20.52007,1.07,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225501,10:50 AM,11:55 AM,BKYDLAY,ID  S/B ,0.52,29,42,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504,11:20 AM,12:25 PM,BKYDLAY,ID  S/B ,0.68,38,53,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225506,11:50 AM,12:55 PM,BKYDLAY,ID  S/B ,0.61,34,46,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503,12:19 PM, 1:25 PM,BKYDLAY,ID  S/B ,0.55,31,37,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225502,12:49 PM, 1:55 PM,BKYDLAY,ID  S/B ,0.46,26,38,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225505, 1:19 PM, 2:25 PM,BKYDLAY,ID  S/B ,0.43,24,35,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225501, 1:49 PM, 2:55 PM,BKYDLAY,ID  S/B ,0.29,16,24,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504, 2:19 PM, 3:25 PM,BKYDLAY,ID  S/B ,0.45,25,36,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225506, 2:49 PM, 3:55 PM,BKYDLAY,ID  S/B ,0.36,20,33,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503, 3:19 PM, 4:25 PM,BKYDLAY,ID  S/B ,0.39,22,37,20.52007,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225502, 3:50 PM, 4:55 PM,BKYDLAY,ID  S/B ,0.32,18,28,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225505, 4:20 PM, 5:25 PM,BKYDLAY,ID  S/B ,0.3,17,29,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225501, 4:50 PM, 5:55 PM,BKYDLAY,ID  S/B ,0.3,17,30,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504, 5:20 PM, 6:25 PM,BKYDLAY,ID  S/B ,0.38,21,30,20.52007,1.08,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225506, 5:52 PM, 6:55 PM,BKYDLAY,ID  S/B ,0.23,13,22,20.52007,1.05,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503, 6:22 PM, 7:25 PM,BKYDLAY,ID  S/B ,0.34,19,27,20.52007,1.05,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225505, 7:23 PM, 8:25 PM,BKYDLAY,ID  S/B ,0.39,22,33,20.52007,1.03,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504, 8:24 PM, 9:25 PM,BKYDLAY,ID  S/B ,0.32,18,27,20.52007,1.02,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225503, 9:24 PM,10:23 PM,BKYDLAY,ID  S/B ,0.3,17,29,20.52007,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225505,10:24 PM,11:22 PM,BKYDLAY,ID  S/B ,0.25,14,24,20.52007,0.97,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,I,225504,11:24 PM,12:15 AM,BKYDLAY,5S  JAXN,0.07,4,9,20.11496,0.85,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225502, 6:04 AM, 7:01 AM,ID  BAYB,BKYDLAY,0.11,6,11,20.93769,0.95,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225501, 7:04 AM, 8:01 AM,ID  BAYB,BKYDLAY,0.2,11,17,20.93769,0.95,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504, 7:34 AM, 8:31 AM,ID  BAYB,BKYDLAY,0.13,7,13,20.93769,0.95,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503, 8:04 AM, 9:02 AM,ID  BAYB,BKYDLAY,0.27,15,21,20.93769,0.97,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225502, 8:33 AM, 9:32 AM,ID  BAYB,BKYDLAY,0.23,13,20,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225505, 9:03 AM,10:02 AM,ID  BAYB,BKYDLAY,0.38,21,28,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225501, 9:33 AM,10:32 AM,ID  BAYB,BKYDLAY,0.34,19,24,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504,10:03 AM,11:04 AM,ID  BAYB,BKYDLAY,0.23,13,21,20.93769,1.02,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225506,10:30 AM,11:36 AM,ID  BAYB,BKYDLAY,0.27,15,23,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503,11:01 AM,12:07 PM,ID  BAYB,BKYDLAY,0.32,18,25,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225502,11:31 AM,12:37 PM,ID  BAYB,BKYDLAY,0.34,19,25,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225505,12:01 PM, 1:07 PM,ID  BAYB,BKYDLAY,0.29,16,22,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225501,12:31 PM, 1:37 PM,ID  BAYB,BKYDLAY,0.32,18,25,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504, 1:01 PM, 2:07 PM,ID  BAYB,BKYDLAY,0.36,20,30,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225506, 1:31 PM, 2:37 PM,ID  BAYB,BKYDLAY,0.32,18,25,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503, 2:01 PM, 3:07 PM,ID  BAYB,BKYDLAY,0.43,24,35,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225502, 2:31 PM, 3:37 PM,ID  BAYB,BKYDLAY,0.46,26,35,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225505, 3:01 PM, 4:07 PM,ID  BAYB,BKYDLAY,0.41,23,31,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225501, 3:31 PM, 4:37 PM,ID  BAYB,BKYDLAY,0.45,25,34,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504, 4:01 PM, 5:07 PM,ID  BAYB,BKYDLAY,0.66,37,51,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225506, 4:31 PM, 5:37 PM,ID  BAYB,BKYDLAY,0.59,33,41,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503, 5:01 PM, 6:07 PM,ID  BAYB,BKYDLAY,0.61,34,44,20.93769,1.1,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225502, 5:30 PM, 6:34 PM,ID  BAYB,BKYD405S,0.52,29,37,20.83239,1.07,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225505, 6:01 PM, 7:04 PM,ID  BAYB,BKYDLAY,0.61,34,46,20.93769,1.05,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504, 7:01 PM, 8:02 PM,ID  BAYB,BKYDLAY,0.71,40,56,20.93769,1.02,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503, 8:03 PM, 9:02 PM,ID  BAYB,BKYDLAY,0.61,34,47,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225505, 9:03 PM,10:02 PM,ID  BAYB,BKYDLAY,0.52,29,46,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225504,10:03 PM,11:02 PM,ID  BAYB,BKYDLAY,0.34,19,26,20.93769,0.98,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
255,,,O,225503,11:03 PM,12:01 AM,ID  BAYB,BKYD405S,0.29,16,22,20.83239,0.97,56,68,SU,O,143.75,,,,,,,,,,,,,,,,,,,
271,,,I,227101, 7:34 AM, 8:45 AM,NPRTSNST,MWAYWASH,,20,33,23.12595,1.18,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227103, 8:34 AM, 9:45 AM,NPRTSNST,MWAYWASH,0.29,12,16,23.12595,1.18,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227102, 9:34 AM,10:45 AM,NPRTSNST,MWAYWASH,,17,25,23.12595,1.18,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227104,10:28 AM,11:45 AM,NPRTSNST,MWAYWASH,,20,26,23.12595,1.28,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227101,10:58 AM,12:15 PM,NPRTSNST,MWAYWASH,,12,16,23.12595,1.28,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227105,11:27 AM,12:46 PM,NPRTSNST,MWAYWASH,0.36,15,24,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227103,11:57 AM, 1:16 PM,NPRTSNST,MWAYWASH,0.17,7,9,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227107,12:27 PM, 1:46 PM,NPRTSNST,MWAYWASH,0.24,10,15,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227102,12:57 PM, 2:16 PM,NPRTSNST,MWAYWASH,,17,31,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227106, 1:27 PM, 2:46 PM,NPRTSNST,MWAYWASH,0.43,18,24,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227104, 1:57 PM, 3:16 PM,NPRTSNST,MWAYWASH,,26,32,23.12595,1.32,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227101, 2:27 PM, 3:47 PM,NPRTSNST,MWAYWASH,,20,24,23.12595,1.33,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
271,,,I,227105, 2:57 PM, 4:17 PM,NPRTSNST,MWAYWASH,0.4,17,20,23.12595,1.33,42,32,SU,O,134.05,,,,,,,,,,,,,,,,,,,
