47.60181302,-122.322384,TERRY AVE,SPRUCE ST
47.58618602,-122.229388,WEST LK SAMMAMISH PK,SE 26TH ST
47.58600382,-122.22811,84TH AVE SE,SE 26TH ST
47.50006632,-122.340292,NE 4TH ST,114TH AVE NE
47.4955511,-122.4359085,16TH AVE S,S 243RD ST
47.70257712,-122.191321,NE 116TH ST,113TH PL NE
47.68921082,-122.3457768,AURORA AVE N,N 85TH ST
47.65867162,-122.2703516,55TH AVE NE,NE 44TH ST
47.70764532,-122.3181842,172ND AVE NE,NE 111TH ST
47.5607262,-122.29134,S 288TH ST,34TH AVE S
47.62232352,-122.203108,BELLEVUE WAY NE,NE 15TH ST
47.50685352,-122.2572521,62ND AVE S,S PRENTICE ST
47.69032,-122.3298831,ANDOVER PARK W,CORPORATE DR N
47.73066852,-122.313979,SE PETROVITSKY RD,143RD AVE SE
47.56762452,-122.330306,4TH AVE S,3800 BLOCK
47.73266482,-122.3194221,145TH PL SE,SE 10TH ST
47.5722028,-122.3535725,SW 356TH ST,13TH WAY SW
47.63681552,-122.342124,WESTLAKE AVE N,CROCKETT ST
47.49319982,-122.302054,MILITARY RD S,S 121ST PL
47.4955511,-122.4359085,119TH AVE SE,LAKE HGTS ST
47.53851842,-122.3459,HIGHLAND PK WAY SW,7000 BLOCK
47.70710032,-122.3026873,LK CITY WAY NE,NE 110TH ST
47.4541923,-122.3477989,SW 152ND ST,9TH AVE SW
47.4955511,-122.4359085,68TH AVE S,S 216TH ST
47.51683182,-122.200461,I-405,N 30TH ST
47.4955511,-122.4359085,AVONDALE RD NE,NE 173RD ST
47.63095682,-122.347299,TAYLOR AVE N,GALER ST
47.49600742,-122.224242,87TH AVE S,S 118TH ST
47.68883842,-122.2877798,NE 85TH ST,39TH AVE NE
47.53058722,-122.3481135,HIGHLAND PK WAY SW,SW KENYON ST
47.65811922,-122.3922723,GILMAN AVE W,27TH AVE W
47.67470542,-122.3556835,PHINNEY AVE N,N 65TH ST
47.4955511,-122.4359085,Coal Creek Pkwy SE,I-405 Exp Ramp
47.4955511,-122.4359085,S PUGET DR,BENSON RD S
47.48169852,-122.218451,RAINIER AVE S,SW VICTORIA ST
47.66355842,-122.3155534,BROOKLYN AVE NE,NE 50TH ST
47.6130345,-122.195216,Bellevue TC AcRd,110th Ave NE
47.65761092,-122.355721,N 43RD ST,PHINNEY AVE N
47.54638712,-122.3023838,BEACON AVE S,S SPENCER ST
47.77642482,-122.3401388,104TH AVE SE,SE 244TH ST
47.4955511,-122.4359085,SE 36TH ST,150TH AVE SE
47.71746972,-122.208998,NE 132ND ST,100TH AVE NE
47.55440672,-122.3583986,SW DAWSON ST,18TH AVE SW
47.4937301,-122.367242,SW 320TH ST,26TH AVE SW
47.67435982,-122.276862,NE 65TH ST,PRINCETON AVE NE
47.4955511,-122.4359085,LK YOUNGS WAY SE,LK YOUNGS CT SE
47.72163182,-122.3086396,NE 20TH ST,130TH AVE NE
47.66703562,-122.275946,SAND PT WAY NE,IVANHOE PL NE
47.5607317,-122.2831145,FACTORIA BLVD SE,SE 41ST LN
47.49724722,-122.243079,74TH AVE S,S 116TH ST
47.50425102,-122.158553,DUVALL AVE NE,NE SUNSET BLVD
47.49649952,-122.224432,87TH AVE S,S 117TH ST
47.4955511,-122.4359085,SE EASTGATE WAY,RICHARDS RD
47.68647842,-122.2751185,WEST LK SAMMAMISH PK,LAKEMONT BLVD SE
47.62912132,-122.329894,FAIRVIEW AVE E,YALE AVE N
47.55895312,-122.3408084,EAST MARGINAL WAY S,S ALASKA ST
47.4955511,-122.4359085,TIMBERLANE WAY SE,SE 267TH ST
47.65706842,-122.2753462,NE 41ST ST,50TH AVE NE
47.519704,-122.1803815,SE 8TH ST,121ST AVE SE
47.50222902,-122.3048542,SE 240TH ST,111TH PL SE
47.59869462,-122.331631,S MAIN ST,3RD AVE S
47.65485122,-122.3146096,NE CAMPUS PKWY,UNIVERSITY WAY NE
47.6597609,-122.17131,NE 143RD ST,128TH AVE NE
47.59867927,-122.3359472,164TH AVE SE,MAIN ST
47.69270262,-122.324389,5TH AVE NE,NE 90TH ST
47.61390112,-122.3221424,BROADWAY,E PINE ST
47.51838062,-122.339568,OLSON PL SW,3RD AVE SW
47.65722422,-122.3179,UNION AVE NE,NE 11TH ST
47.51187352,-122.1977642,BELLEVUE WAY NE,NE 24TH ST
47.58976892,-122.202796,104TH AVE SE,SE 22ND ST
47.61785592,-122.1955434,NE 132ND ST,109TH AVE NE
47.69464092,-122.291918,35TH AVE NE,NE 93RD ST
47.65993392,-122.2759974,NE 45TH ST,49TH AVE NE
47.27890802,-122.254213,AUBURN AVE,2ND ST NE
47.54335932,-122.3791246,SW MORGAN ST,36TH AVE SW
47.70905022,-122.3017537,LK CITY WAY NE,NE 113TH ST
47.41959452,-122.3365838,1ST AVE S,SW 202ND ST
47.84817292,-122.1791977,NE 40TH ST,163RD AVE NE
47.66717262,-122.2969785,NE 55TH ST,30TH AVE NE
47.65483852,-122.313417,15TH AVE NE,NE CAMPUS PKWY
47.4955511,-122.4359085,ANDOVER PARK E,STRANDER BLVD
47.56899412,-122.401453,SW CHARLESTOWN ST,53RD AVE SW
47.4955511,-122.4359085,124TH AVE SE,SE 280TH ST
47.65695672,-122.3133482,15TH AVE NE,NE 42ND ST
47.65075062,-122.385932,22ND AVE W,W RUFFNER ST
47.53572542,-122.2826281,S OTHELLO ST,MARTIN L KING JR WAY
47.60031532,-122.2992049,E YESLER WAY,27TH AVE
47.69698472,-122.395026,TRITON DR NW,NW GOLDEN DR
47.45226212,-122.3275525,DES MOINES MEMORI DR,S 165TH ST
47.61159452,-122.3207683,UNION AVE NE,NE 10TH ST
47.62324022,-122.3580405,MERCER ST,QUEEN ANNE AVE N
47.62732692,-122.3215664,10TH AVE E,E PROSPECT ST
47.49366142,-122.224501,87TH AVE S,S 120TH ST
47.67444892,-122.3122031,NE 65TH ST,16TH AVE NE
47.50048752,-122.3067161,SE 176TH ST,113TH PL SE
47.51879512,-122.2639637,RAINIER AVE S,SEWARD PK AVE S
47.49100042,-122.2793478,124TH AVE SE,SE 44TH ST
47.4955511,-122.4359085,NE 85TH ST,161ST AVE NE
47.69588692,-122.189343,FORBES CREEK DR,115TH CT NE
47.61510542,-122.3141267,15TH AVE,E OLIVE ST
47.61637442,-122.3276108,E OLIVE WAY,E HOWELL ST
47.75841282,-122.3254,5TH AVE NE,NE 180TH ST
47.63098062,-122.3610123,W GALER ST,2ND AVE W
47.49808242,-122.2670071,BEACON AVE S,S AUGUSTA ST
47.71671302,-122.30871,NORTHUP WAY,120TH AVE NE
47.4955511,-122.4359085,68TH AVE NE,NE 190TH ST
47.49797642,-122.308769,116TH AVE SE,SE 20TH PL
47.59867927,-122.3359472,228TH AVE SE,E MAIN ST
47.4955511,-122.4359085,CENTRAL AVE S,S 259TH ST
47.69176452,-122.29198,35TH AVE NE,NE 89TH ST
47.69291942,-122.3673528,8TH AVE NW,NW 90TH ST
47.5430181,-122.303352,KENT DES MOINES RD,24TH AVE S
47.61612792,-122.2202359,I-405,SE 8TH ST
47.69542172,-122.3942263,28TH AVE NW,NW 93RD ST
47.47677752,-122.349356,AMBAUM BLVD SW,SW 139TH ST
47.55554732,-122.3147952,15TH AVE S,S PEARL ST
47.51302507,-122.176037,SE 277TH PL,124TH AVE SE
47.64786862,-122.3400601,N 35TH ST,WOODLAWN AVE N
47.74119412,-122.3611496,S 156TH ST,2ND AVE S
47.75278812,-122.3545432,DAYTON AVE N,N 172ND ST
47.70725392,-122.314932,D ST NE,15TH ST NE
47.55709912,-122.4032106,BEACH DR SW,BEACH DR SW
47.68598322,-122.337622,Issaquah TC AcRd,NW Maple St
47.4955511,-122.4359085,Tukwila Station AcRd,S Longacres Way
47.4955511,-122.4359085,VASHON HWY SW,SW 188TH ST
47.44257132,-122.297617,INTERNATIONAL BLVD,S 180TH ST
47.63377532,-122.3944143,28TH AVE W,W BLAINE ST
47.61835362,-122.3304661,EASTLAKE AVE E,STEWART ST
47.4955511,-122.4359085,21ST AVE SW,SW 330TH ST
47.51006842,-122.25733,FRED MEYER,SE 62ND ST
47.54023522,-122.2663887,SEWARD PK AVE S,S BRIGHTON ST
47.56215082,-122.31487,15TH AVE S,S OREGON ST
47.73603962,-122.303977,NE 150TH ST,25TH AVE NE
47.56166602,-122.306891,BEACON AVE S,VA HOSPITAL
47.6584272,-122.2895795,BALLINGER WAY NE,37TH AVE NE
47.68716292,-122.313539,15TH AVE NE,NE 82ND ST
47.68926342,-122.3781587,15TH AVE NW,NW 85TH ST
47.4955511,-122.4359085,INTERNATIONAL BLVD,S 200TH ST
47.52099762,-122.38866,CALIFORNIA AVE SW,SW BARTON ST
47.68899552,-122.3283566,AVONDALE RD NE,NE 85TH PL
47.58702682,-122.3039323,23RD AVE S,S MASSACHUSETTS ST
47.55970782,-122.3828085,FAUNTLEROY WAY SW,SW ALASKA ST
47.4955511,-122.4359085,155TH AVE SE,SE 175TH CT
47.4955511,-122.4359085,RAILROAD AVE SE AVE ,MEADOWBROOK WAY SE
47.55017467,-122.1931045,KENT KANGLEY RD,111TH AVE SE
47.4955511,-122.4359085,SE 142ND ST,148TH PL SE
47.4955511,-122.4359085,PACIFIC HWY S,S DASH PT RD
47.4955511,-122.4359085,CENTRAL AVE S,S 266TH ST
47.60593142,-122.3296761,228TH AVE SE,SE 8TH ST
47.67810202,-122.1652568,NE BELLEVUE REDMOND ,132ND AVE NE
47.4955511,-122.4359085,PACIFIC HWY S,KENT DES MOINES RD
47.4955511,-122.4359085,145TH PL SE,LK HILLS BLVD
47.55185462,-122.322325,AIRPT WAY S,S LUCILE ST
47.57302022,-122.3304312,4TH AVE S,S HORTON ST
